SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,LACKS_PLUS_MINUS
C D:D050.:02Z,PRNCPLS/PRACT TEACH YNG CHILDR,Li Wei Sun,,8,0,4,1,5,1,0,1,0,0,0,0,2,2,Winter,2024,0
C D:D050.:50Z,PRNCPLS/PRACT TEACH YNG CHILDR,Zana Wilkie,,11,8,2,1,4,2,3,1,0,0,0,0,0,7,Winter,2024,0
C D:D051A:1,BASIC STUDENT TEACHING PRACTIC,Jayanti Roy,,0,2,3,3,1,0,0,0,0,0,0,0,0,0,Winter,2024,0
C D:D051A:2,BASIC STUDENT TEACHING PRACTIC,Jayanti Roy,,0,2,1,0,2,0,0,0,0,0,0,0,0,1,Winter,2024,0
C D:D051B:1,ADV STUDENT TEACHNG PRACTICUM,Jayanti Roy,,0,1,1,2,1,0,0,0,0,0,0,0,0,0,Winter,2024,0
C D:D051B:2,ADV STUDENT TEACHNG PRACTICUM,Jayanti Roy,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Winter,2024,0
C D:D052.:01Z,OBSRVATN/ASSMT OF CHILDREN,Jayanti Roy,,0,19,9,1,1,2,2,0,0,0,1,0,2,1,Winter,2024,0
C D:D054.:01Z,CURRIC/EARLY CHLDHD PROGRMS,Fatemeh Zarghami,,0,20,0,0,2,0,0,2,0,0,0,0,4,3,Winter,2024,0
C D:D054.:02Z,CURRIC/EARLY CHLDHD PROGRMS,Phyllis De Motta,,0,9,3,1,0,2,2,3,0,0,0,0,1,3,Winter,2024,0
C D:D056.:01Z,UNDSTDG/WKNG W/ENGL LEARNERS,Nellie Vargas,,24,3,0,0,1,0,0,0,0,0,0,0,5,0,Winter,2024,0
C D:D057.:1YF,SELF ASSES TECH YNG CHLD,Li Wei Sun,,6,1,1,1,1,0,0,0,0,0,0,0,0,1,Winter,2024,0
C D:D058.:CYF,INFANT/TODDLER DEV,Jayanti Roy,,0,22,1,2,0,0,0,0,0,0,0,0,0,0,Winter,2024,0
C D:D059H:01Z,SUP/ADM CHLD DEV PROGMS/LDRSHP,Jila Maleksalehi,,7,7,4,1,0,0,0,0,0,0,0,0,1,0,Winter,2024,0
C D:D064.:01Y,"HLTH,SAFETY & NUTRITION",Julie Kennedy,,11,3,6,3,0,0,0,1,0,1,1,0,1,0,Winter,2024,0
C D:D068.:01Z,TCHNG IN A DIVERSE SOCIETY,Jayanti Roy,,0,18,1,1,2,1,0,1,0,0,0,0,1,12,Winter,2024,0
CETH:D008.:60Z,WMN OF COLR IN U.S.,Marc Coronado,,0,11,0,0,3,0,0,0,0,0,0,0,6,0,Winter,2024,0
CETH:D010.:60Z,"RACE, ETHNICITY & INEQUALITY",David Palaita,,10,25,3,1,2,3,0,2,0,0,1,0,0,4,Winter,2024,0
CETH:D010.:61Z,"RACE, ETHNICITY & INEQUALITY",David Palaita,,13,24,2,3,0,0,0,0,0,0,1,0,3,1,Winter,2024,0
CETH:D010.:62Z,"RACE, ETHNICITY & INEQUALITY",Robert Unzueta,,18,2,1,3,4,0,4,0,0,1,0,1,3,5,Winter,2024,0
CETH:D013.:60Z,HIST OF ART(MULTICULT ARTS US),Catie Cadge-Moore,,1,0,3,0,2,1,0,0,0,0,0,0,3,3,Winter,2024,0
CETH:D013.:61Z,HIST OF ART(MULTICULT ARTS US),Catie Cadge-Moore,,2,1,1,2,1,0,0,0,0,0,0,0,4,3,Winter,2024,0
CETH:D050.:40Z,CIVIC LDRSHP FOR COMMUNITY,Michael Chang,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,Winter,2024,0
CHEM:D001A:1,GENERAL CHEMISTRY,Jimmy Li,,3,6,4,2,3,5,1,1,0,0,0,0,0,2,Winter,2024,0
CHEM:D001A:2,GENERAL CHEMISTRY,Jimmy Li,,0,2,4,3,5,1,4,2,0,0,0,1,1,5,Winter,2024,0
CHEM:D001A:25,GENERAL CHEMISTRY,Margarete Leclerc,,4,8,2,0,4,0,4,2,0,0,3,0,0,2,Winter,2024,0
CHEM:D001A:26,GENERAL CHEMISTRY,Margarete Leclerc,,2,4,5,2,1,4,3,5,0,0,1,0,0,1,Winter,2024,0
CHEM:D001A:3,GENERAL CHEMISTRY,David Gray,,3,6,5,4,1,3,1,1,0,0,0,0,1,0,Winter,2024,0
CHEM:D001A:53,GENERAL CHEMISTRY,Michael Lane,,0,7,5,7,2,0,0,4,0,0,0,0,0,4,Winter,2024,0
CHEM:D001A:54,GENERAL CHEMISTRY,Michael Lane,,0,1,2,2,2,2,2,3,0,0,1,0,2,6,Winter,2024,0
CHEM:D001B:25,GENERAL CHEMISTRY,Christopher Deming,,10,6,2,7,3,1,0,0,0,0,0,0,0,0,Winter,2024,0
CHEM:D001B:26,GENERAL CHEMISTRY,Christopher Deming,,8,4,5,6,2,2,1,0,0,0,0,0,0,0,Winter,2024,0
CHEM:D001B:3,GENERAL CHEMISTRY,Burcak Artun,,8,8,1,0,3,2,3,2,0,0,0,0,2,1,Winter,2024,0
CHEM:D001B:4,GENERAL CHEMISTRY,Burcak Artun,,11,5,1,1,5,2,0,1,0,0,0,0,2,1,Winter,2024,0
CHEM:D001B:66,GENERAL CHEMISTRY,Jie Liang,,5,4,2,2,2,4,1,1,0,0,0,0,0,2,Winter,2024,0
CHEM:D001B:8,GENERAL CHEMISTRY,Cinzia Muzzi,,1,3,4,1,5,3,2,2,0,0,2,0,1,6,Winter,2024,0
CHEM:D001B:9,GENERAL CHEMISTRY,Cinzia Muzzi,,0,3,1,1,3,1,3,3,0,3,2,0,5,1,Winter,2024,0
CHEM:D001C:11,GEN CHEM/QUAL ANALYSIS,Megan Brophy,,0,11,2,5,2,2,2,3,0,0,0,0,1,2,Winter,2024,0
CHEM:D001C:12,GEN CHEM/QUAL ANALYSIS,Megan Brophy,,0,13,0,2,9,2,0,2,0,0,0,0,0,2,Winter,2024,0
CHEM:D010.:23,INTRODUCTORY CHEMISTRY,John Cihonski,,4,3,0,0,1,0,0,2,0,0,0,0,4,4,Winter,2024,0
CHEM:D010.:24,INTRODUCTORY CHEMISTRY,John Cihonski,,0,1,0,0,2,0,0,2,0,0,0,0,1,4,Winter,2024,0
CHEM:D010.:43Z,INTRODUCTORY CHEMISTRY,Semere Bairu,,0,9,4,2,4,0,1,3,0,1,0,0,3,1,Winter,2024,0
CHEM:D012A:53,ORGANIC CHEMISTRY,Brendan Mar,,2,4,4,2,1,1,3,6,0,0,1,0,0,1,Winter,2024,0
CHEM:D012A:54,ORGANIC CHEMISTRY,Brendan Mar,,1,5,0,2,3,1,3,5,0,0,2,0,0,1,Winter,2024,0
CHEM:D012B:1,ORGANIC CHEMISTRY,David Gray,,8,7,4,0,2,2,1,0,0,0,0,0,0,0,Winter,2024,0
CHEM:D012B:2,ORGANIC CHEMISTRY,David Gray,,3,5,4,3,2,1,3,0,0,1,0,0,0,1,Winter,2024,0
CHEM:D012B:3,ORGANIC CHEMISTRY,Chad Miller,,5,9,3,0,3,0,0,2,0,0,0,0,0,2,Winter,2024,0
CHEM:D01BH:26,GENEREAL CHEMISTRY - HONORS,Christopher Deming,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Winter,2024,0
CHEM:D025.:27Y,PREP FOR GENERAL CHEMISTRY,Allan Wilcox,,3,2,0,0,3,0,0,5,0,1,1,1,2,13,Winter,2024,0
CHEM:D025.:3,PREP FOR GENERAL CHEMISTRY,Cinzia Muzzi,,1,5,2,1,2,2,3,2,0,4,0,0,3,2,Winter,2024,0
CHEM:D025.:4,PREP FOR GENERAL CHEMISTRY,Cinzia Muzzi,,0,1,2,1,2,2,1,3,0,3,1,0,4,6,Winter,2024,0
CHEM:D025.:43,PREP FOR GENERAL CHEMISTRY,Melody Esfandiari,,2,8,2,2,2,2,3,5,0,0,0,0,1,3,Winter,2024,0
CHEM:D025.:44,PREP FOR GENERAL CHEMISTRY,Melody Esfandiari,,3,6,6,2,5,2,3,2,0,0,0,0,1,0,Winter,2024,0
CHEM:D025.:62,PREP FOR GENERAL CHEMISTRY,Valerija Martinovic,,0,6,4,2,1,4,2,4,0,0,0,1,5,2,Winter,2024,0
CHEM:D030A:27Y,"INTRO GEN, ORG AND BIOCHEM I",Amid Salari,,1,3,1,2,0,2,2,4,0,0,2,0,7,6,Winter,2024,0
CHEM:D030A:63,"INTRO GEN, ORG AND BIOCHEM I",James Maxwell,,0,18,0,0,8,0,0,2,0,0,0,0,0,1,Winter,2024,0
CHEM:D030A:64,"INTRO GEN, ORG AND BIOCHEM I",James Maxwell,,0,24,0,0,1,0,0,1,0,0,1,0,2,1,Winter,2024,0
CHEM:D030B:27Y,"INTRO GEN, ORG AND BIOCHEM II",Megan Brophy,,1,8,1,4,2,1,1,1,0,0,0,0,0,2,Winter,2024,0
CHEM:D030B:62,"INTRO GEN, ORG AND BIOCHEM II",Megan Brophy,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2024,0
CHLX:D010.:01P,INTRO CHICANX/LATINX STUDIES,Alicia Cortez,,0,6,3,3,2,3,6,4,0,0,0,0,1,1,Winter,2024,0
CHLX:D010.:02Y,INTRO CHICANX/LATINX STUDIES,Felipe Ponce,,24,12,3,1,3,0,0,0,0,0,0,0,0,1,Winter,2024,0
CHLX:D010.:1,INTRO CHICANX/LATINX STUDIES,Alicia Cortez,,0,3,4,3,3,2,0,2,0,0,0,0,4,1,Winter,2024,0
CHLX:D010.:61Z,INTRO CHICANX/LATINX STUDIES,Felipe Ponce,,20,12,4,5,1,0,0,0,0,0,0,0,0,1,Winter,2024,0
CHLX:D010.:62Z,INTRO CHICANX/LATINX STUDIES,Angelina Loyola,,15,10,6,4,1,5,1,0,0,0,0,0,2,8,Winter,2024,0
CHLX:D012.:60Z,CHICANX AND LATINX HISTORY,Robert Unzueta,,11,4,0,2,1,1,2,2,0,0,0,2,8,12,Winter,2024,0
CHLX:D013.:60Z,THE CHICANX/LATINX AND THE ART,Angelina Loyola,,10,6,2,3,4,3,2,4,0,0,1,1,7,4,Winter,2024,0
CHLX:D026.:50Z,LATINA LIFE AND EXPERIENCE,Marc Coronado,,0,19,0,0,5,0,0,3,0,0,1,0,0,1,Winter,2024,0
CIS:D002.:63Z,CMPTRS & INTERNT IN SOCIETY,Valerie Taylor,,0,4,0,0,4,0,0,5,0,0,1,0,12,0,Winter,2024,0
CIS:D003.:01Z,BUSINESS INFO SYSTEMS,Hoang Nguyen,,5,6,1,1,2,1,0,2,0,0,0,0,7,3,Winter,2024,0
CIS:D003.:63Z,BUSINESS INFO SYSTEMS,Speranta Georgiou,,0,6,5,4,7,2,2,1,0,0,0,0,6,3,Winter,2024,0
CIS:D003.:72Z,BUSINESS INFO SYSTEMS,Alexander Morgan Jr,,5,9,3,2,6,0,0,0,0,0,2,0,1,4,Winter,2024,0
CIS:D004.:01Y,COMPUTER LITERACY,Joseph Lam,,0,8,5,4,0,2,2,3,0,0,0,0,11,0,Winter,2024,0
CIS:D004.:63Z,COMPUTER LITERACY,Linda West,,19,10,2,4,0,1,0,1,0,0,0,0,3,3,Winter,2024,0
CIS:D006.:63Z,INTRO DATA COM/NTWRKNG,Speranta Georgiou,,0,6,1,4,3,2,2,0,0,0,1,0,5,4,Winter,2024,0
CIS:D009.:01Z,INTRO TO DATA SCIENCE,Uyen Nguyen,,6,5,3,5,3,1,1,2,0,0,0,1,0,4,Winter,2024,0
CIS:D014A:63Z,VISUAL BASIC.NET PROGR I,Arthur Linn Jr,,1,5,1,0,2,1,0,3,0,0,0,0,10,4,Winter,2024,0
CIS:D018A:41Z,INTRO TO UNIX/LINUX,Lalitha Krishnamurthy,,0,17,5,1,1,0,1,2,0,1,0,1,0,4,Winter,2024,0
CIS:D018B:13Z,ADV UNIX/LINUX,Uyen Nguyen,,5,6,2,3,5,1,1,5,0,0,0,0,0,4,Winter,2024,0
CIS:D022A:01Y,BEG PROG METHOD C++,Hussein Al-Hussein,,31,12,3,2,1,1,0,0,0,0,0,0,3,1,Winter,2024,0
CIS:D022A:03Y,BEG PROG METHOD C++,Seema Gupta,,7,24,3,0,2,0,0,1,0,0,0,0,0,0,Winter,2024,0
CIS:D022A:05Z,BEG PROG METHOD C++,May Lin,,35,5,0,0,1,0,0,2,0,0,1,0,2,1,Winter,2024,0
CIS:D022A:07Y,BEG PROG METHOD C++,Delia-Manuela Garbacea,,9,11,5,0,6,2,1,4,0,0,0,0,3,1,Winter,2024,0
CIS:D022A:08Z,BEG PROG METHOD C++,An Lam,,0,10,1,3,3,0,1,8,0,0,0,0,7,7,Winter,2024,0
CIS:D022A:43Z,BEG PROG METHOD C++,Tuan Nguyen,,0,9,2,8,6,2,5,2,0,0,0,1,4,13,Winter,2024,0
CIS:D022A:62Z,BEG PROG METHOD C++,Mary Pape,,18,21,2,0,4,0,0,0,0,0,1,0,4,2,Winter,2024,0
CIS:D022A:63Z,BEG PROG METHOD C++,May Lin,,5,9,2,3,3,3,0,2,0,2,2,0,1,4,Winter,2024,0
CIS:D022B:01Y,INTERMED PROG METHOD C++,Abeer Alameer,,8,12,6,5,4,2,0,3,0,0,1,0,1,2,Winter,2024,0
CIS:D022B:02Z,INTERMED PROG METHOD C++,Edward Ahrens,,10,28,1,0,6,1,0,2,0,0,1,0,1,0,Winter,2024,0
CIS:D022B:04Y,INTERMED PROG METHOD C++,Delia-Manuela Garbacea,,2,5,7,2,1,1,1,3,0,2,2,1,6,4,Winter,2024,0
CIS:D022B:05D,INTERMED PROG METHOD C++,Abeer Alameer,,3,12,3,1,5,0,0,1,0,0,1,0,3,3,Winter,2024,0
CIS:D022B:06Z,INTERMED PROG METHOD C++,Edward Ahrens,,16,27,0,2,1,2,1,0,0,0,0,0,0,3,Winter,2024,0
CIS:D022B:07Y,INTERMED PROG METHOD C++,Daniel Halabe,,9,7,4,4,0,0,1,4,0,0,0,0,2,9,Winter,2024,0
CIS:D022B:13Y,INTERMED PROG METHOD C++,Manish Goel,,2,1,2,0,0,1,4,1,0,1,0,0,0,3,Winter,2024,0
CIS:D022B:33Z,INTERMED PROG METHOD C++,Edward Ahrens,,12,18,3,1,2,5,0,2,0,1,0,0,0,3,Winter,2024,0
CIS:D022B:62Z,INTERMED PROG METHOD C++,Hoang Nguyen,,14,4,2,1,4,3,0,4,0,0,1,0,3,3,Winter,2024,0
CIS:D022C:01Y,DATA ABSTRACT & STRUCTURES,Manish Goel,,4,2,0,1,4,2,0,1,0,0,0,0,1,0,Winter,2024,0
CIS:D022C:04Y,DATA ABSTRACT & STRUCTURES,Manish Goel,,4,2,0,0,0,0,0,3,0,0,0,0,2,5,Winter,2024,0
CIS:D022C:13Y,DATA ABSTRACT & STRUCTURES,Ronald Kleinman,,12,4,7,1,3,6,2,5,0,2,0,0,3,2,Winter,2024,0
CIS:D022C:63Z,DATA ABSTRACT & STRUCTURES,Jennifer Parrish,,11,7,4,1,3,1,2,1,0,0,0,0,1,6,Winter,2024,0
CIS:D022C:73Z,DATA ABSTRACT & STRUCTURES,Hussein Al-Hussein,,12,19,6,3,12,4,0,0,0,0,0,0,0,1,Winter,2024,0
CIS:D026B:63Z,ADV C PROGRAMMING,Delia-Manuela Garbacea,,8,7,3,1,5,2,0,0,0,0,0,0,2,7,Winter,2024,0
CIS:D028.:01Y,OBJECT ORIENTED ANALYS & DESGN,Ronald Kleinman,,4,7,11,3,3,9,4,1,0,0,0,0,0,0,Winter,2024,0
CIS:D031.:63Z,OPERATING SYSTEM CONCEPT,Arthur Linn Jr,,13,17,0,0,3,0,0,1,0,0,1,0,3,3,Winter,2024,0
CIS:D035A:01Z,JAVA PROGRAMMING,Linyun Yu,,0,7,4,1,3,2,3,1,0,0,0,0,9,11,Winter,2024,0
CIS:D035A:36Y,JAVA PROGRAMMING,Sukhjit Singh,,11,2,2,0,1,1,1,0,0,1,0,0,8,6,Winter,2024,0
CIS:D035A:63Z,JAVA PROGRAMMING,Sukhjit Singh,,19,1,3,2,1,0,0,1,0,1,0,0,2,8,Winter,2024,0
CIS:D035B:26Y,ADV JAVA PROGRAMMING,Sukhjit Singh,,2,4,4,1,2,0,0,0,0,1,0,0,5,2,Winter,2024,0
CIS:D036A:01Y,INTRO TO COMP PROG USING JAVA,Omatsone Amoruwa,,1,3,2,1,1,2,1,0,0,0,0,1,10,8,Winter,2024,0
CIS:D036A:63Z,INTRO TO COMP PROG USING JAVA,Jennifer Parrish,,15,10,6,2,0,3,3,2,0,0,0,1,0,2,Winter,2024,0
CIS:D036B:63Z,INTERMED PROBLEM SOLVING JAVA,Jennifer Parrish,,8,8,3,3,0,4,1,2,0,1,2,0,1,2,Winter,2024,0
CIS:D038.:63Z,IOS DEVELOPMENT,Manish Goel,,4,1,1,1,3,0,1,1,0,0,0,0,2,5,Winter,2024,0
CIS:D040.:01Y,INTRO PROGRAMMING IN PYTHON,Justin Read,,16,7,5,2,0,0,0,0,0,0,0,0,3,2,Winter,2024,0
CIS:D040.:03Z,INTRO PROGRAMMING IN PYTHON,Alexandre Stoykov,,14,14,0,0,0,0,0,0,0,0,0,0,1,0,Winter,2024,0
CIS:D040.:04Z,INTRO PROGRAMMING IN PYTHON,Anita Whitehill,,0,4,0,2,0,0,0,5,0,1,1,2,6,3,Winter,2024,0
CIS:D040.:63Z,INTRO PROGRAMMING IN PYTHON,Abeer Alameer,,9,8,2,0,1,0,0,0,0,0,0,0,0,0,Winter,2024,0
CIS:D040.:64Z,INTRO PROGRAMMING IN PYTHON,Abeer Alameer,,16,12,1,2,6,1,0,1,0,0,0,0,0,0,Winter,2024,0
CIS:D041A:01Y,PYTHON PROGRAMMING,Uyen Nguyen,,4,4,5,2,4,2,1,2,0,0,1,0,2,4,Winter,2024,0
CIS:D041A:02Z,PYTHON PROGRAMMING,Grant Larkin,,23,9,3,1,0,0,0,0,0,0,0,0,1,7,Winter,2024,0
CIS:D041A:63Z,PYTHON PROGRAMMING,Mirsaeid Abolghasemi,,8,16,7,3,2,2,4,0,0,0,0,0,0,0,Winter,2024,0
CIS:D041B:13Z,ADVANCED PYTHON PROGRAMMING,Grant Larkin,,0,2,4,1,0,3,2,0,0,0,0,0,10,14,Winter,2024,0
CIS:D044H:63Z,R PROGRAMMING,Manish Goel,,19,9,4,2,4,2,0,1,0,0,0,0,0,0,Winter,2024,0
CIS:D046.:63Z,FUNDAMENTALS OF DIGITAL SECUR,Joseph Lam,,0,15,4,1,1,1,0,0,0,0,0,0,11,2,Winter,2024,0
CIS:D064B:63Z,INTRO TO SQL,Sukhjit Singh,,6,19,4,2,0,0,0,0,0,0,0,0,4,8,Winter,2024,0
CIS:D067A:63Z,LOCAL AREA NETWORKS,Kamran Eftekhari,,8,3,1,0,1,1,0,1,0,0,0,0,9,12,Winter,2024,0
CIS:D069B:03Z,THE BITS AND BYTES OF COMP NTW,Luis Barreto,,0,7,0,0,1,0,0,1,0,0,0,0,9,2,Winter,2024,0
CIS:D069E:03Z,IT SECURITY: DIGITAL DRK ARTS,Luis Barreto,,0,8,0,0,2,0,0,4,0,0,0,0,4,4,Winter,2024,0
CIS:D089A:63Z,WEB PAGE DEVELOPMENT,Valerie Taylor,,0,7,0,0,6,0,0,4,0,0,2,0,5,3,Winter,2024,0
CIS:D095C:15Y,RISK ASSMT/MITIGTN-PRACTICM,Sukhjit Singh,,0,1,2,0,1,1,0,0,0,0,0,0,0,0,Winter,2024,0
CIS:D095C:15Z,RISK ASSMT/MITIGTN-PRACTICM,Sukhjit Singh,,0,4,2,2,0,0,1,0,0,0,0,0,0,0,Winter,2024,0
CIS:D095D:15Y,MANGNG OUTSOURCING-PRACTICUM,Sukhjit Singh,,0,4,1,0,0,4,0,0,0,0,0,0,1,0,Winter,2024,0
CIS:D095D:55Z,MANGNG OUTSOURCING-PRACTICUM,Sukhjit Singh,,0,6,2,0,0,0,0,1,0,0,0,0,0,0,Winter,2024,0
CIS:D095E:05Y,CAPM AND PMP EXAM PREPARATION,Guharaman Janakiraman,,4,2,1,0,0,0,1,0,0,0,0,0,0,0,Winter,2024,0
CIS:D095E:05Z,CAPM AND PMP EXAM PREPARATION,Guharaman Janakiraman,,5,5,3,1,0,1,0,0,0,0,0,0,0,0,Winter,2024,0
CIS:D095H:63Z,BUSINESS AND REQUIREMENT ANALY,Robert Slate,,1,3,2,2,0,0,1,1,0,0,0,0,7,0,Winter,2024,0
CIS:D097.:63Z,FLASH ANIMATION,Patricia Holmes,,14,2,3,0,0,0,1,0,0,0,0,0,7,2,Winter,2024,0
CIS:D099.:63Z,OFFICE SOFTWARE APPLICATIONS,Patricia Holmes,,16,0,1,0,3,0,0,1,0,0,1,0,5,0,Winter,2024,0
CIS:D104.:63Z,DIG FORENSICS AND HACKING INVE,Leonard Fisk,,19,3,2,1,4,3,3,4,0,1,0,0,1,5,Winter,2024,0
CIS:D108.:63Z,PC SECURITY BASICS,Mark Sherby,,4,14,0,2,7,0,1,3,0,0,0,0,2,4,Winter,2024,0
CIS:D21JA:01Z,INTRO X86 PROC ASSMBLY LANG,Yau Lau,,8,11,4,4,5,0,0,2,0,0,0,0,1,2,Winter,2024,0
CIS:D21JA:03Y,INTRO X86 PROC ASSMBLY LANG,Kamran Eftekhari,,3,7,6,5,5,2,4,2,0,3,0,0,3,0,Winter,2024,0
CIS:D21JA:50Z,INTRO X86 PROC ASSMBLY LANG,Kamran Eftekhari,,8,20,9,7,3,0,0,0,0,0,0,0,0,3,Winter,2024,0
CIS:D21JA:63Z,INTRO X86 PROC ASSMBLY LANG,Yau Lau,,8,11,3,2,6,0,2,3,0,0,0,0,1,3,Winter,2024,0
CIS:D308.:63Z,PC SECURITY BASICS,Mark Sherby,,1,0,0,1,3,0,0,0,0,0,0,0,1,1,Winter,2024,0
CIS:D318A:41Z,INTRO TO UNIX/LINUX,Lalitha Krishnamurthy,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,2024,0
CIS:D340.:01Y,INTRO PROGRAMMING IN PYTHON,Justin Read,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,2024,0
CIS:D340.:03Z,INTRO PROGRAMMING IN PYTHON,Alexandre Stoykov,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,2024,0
CIS:D340.:04Z,INTRO PROGRAMMING IN PYTHON,Anita Whitehill,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Winter,2024,0
CIS:D340.:63Z,INTRO PROGRAMMING IN PYTHON,Abeer Alameer,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Winter,2024,0
CIS:D369B:03Z,THE BITS AND BYTES OF COMP NTW,Luis Barreto,,0,3,0,0,0,0,0,1,0,0,0,0,9,0,Winter,2024,0
CIS:D369E:03Z,IT SECURITY: DIGITAL DRK ARTS,Luis Barreto,,0,5,0,0,4,0,0,0,0,0,0,0,7,3,Winter,2024,0
CIS:D399.:61Z,OFFICE SOFTWARE APPLICATIONS,Patricia Holmes,,2,1,0,0,0,0,0,1,0,0,0,0,6,0,Winter,2024,0
CLP:D005.:01S,COLLEGE MAJOR AND CAREER OPTIO,Huy Le,,10,1,2,0,2,0,0,0,0,0,0,0,1,0,Winter,2024,0
CLP:D005.:1GF,COLLEGE MAJOR AND CAREER OPTIO,Trisha Tran,,0,11,1,0,1,0,0,1,0,0,0,0,1,2,Winter,2024,0
CLP:D005.:1PD,COLLEGE MAJOR AND CAREER OPTIO,Liliana Rivera,,15,0,6,5,0,0,0,0,0,0,0,0,0,1,Winter,2024,0
CLP:D005.:1UM,COLLEGE MAJOR AND CAREER OPTIO,Maurice Canyon,,0,11,0,3,4,1,1,4,0,0,0,0,0,1,Winter,2024,0
CLP:D005.:1VD,COLLEGE MAJOR AND CAREER OPTIO,Amy Wang,,7,15,1,0,4,0,0,1,0,1,0,0,0,0,Winter,2024,0
CLP:D005.:31D,COLLEGE MAJOR AND CAREER OPTIO,Leah Smith,,3,7,1,0,1,0,0,0,0,0,0,0,2,6,Winter,2024,0
CLP:D005.:50Z,COLLEGE MAJOR AND CAREER OPTIO,Robert Alexander,,0,13,2,2,0,0,0,0,0,0,1,0,13,1,Winter,2024,0
CLP:D005.:51Z,COLLEGE MAJOR AND CAREER OPTIO,Robert Alexander,,0,10,0,0,0,1,0,0,0,0,0,0,26,1,Winter,2024,0
CLP:D005.:FY,COLLEGE MAJOR AND CAREER OPTIO,Jorge Morales,,19,21,7,0,1,0,0,0,0,0,0,0,0,0,Winter,2024,0
CLP:D007.:50Z,SELF ASSESSMENT,Natasha Joplin-Lightfoote,,7,2,1,4,2,0,0,2,0,0,0,0,17,4,Winter,2024,0
CLP:D007.:51Z,SELF ASSESSMENT,Herminio Hernando,,0,15,0,0,2,0,0,0,0,0,0,0,5,15,Winter,2024,0
CLP:D007.:52Z,SELF ASSESSMENT,Pauline Wethington,,0,15,0,1,4,0,1,3,0,0,0,1,7,5,Winter,2024,0
COMM:D001.:01Y,PUBLIC SPEAKING,Royce Cano,,10,7,4,3,2,0,0,1,0,0,1,0,4,0,Winter,2024,0
COMM:D001.:02Y,PUBLIC SPEAKING,Kathleen Raiff,,0,11,7,3,4,0,0,2,0,1,0,0,0,0,Winter,2024,0
COMM:D001.:03Y,PUBLIC SPEAKING,Tina Lim,,1,3,7,2,3,2,1,4,0,0,1,0,0,1,Winter,2024,0
COMM:D001.:04Y,PUBLIC SPEAKING,Shagundeep Kaur,,4,6,2,3,1,0,2,4,0,0,0,1,2,5,Winter,2024,0
COMM:D001.:05Y,PUBLIC SPEAKING,Ruth Zylka,,2,3,8,3,1,2,3,4,0,0,0,1,3,1,Winter,2024,0
COMM:D001.:06Y,PUBLIC SPEAKING,Peter Lee,,0,1,3,6,6,1,2,1,0,1,1,0,6,1,Winter,2024,0
COMM:D001.:07Y,PUBLIC SPEAKING,Morgan McKnight,,2,2,2,1,3,1,0,1,0,1,0,0,3,3,Winter,2024,0
COMM:D001.:08Y,PUBLIC SPEAKING,Peter Lee,,0,1,3,3,2,1,0,3,0,2,0,0,6,0,Winter,2024,0
COMM:D001.:09Y,PUBLIC SPEAKING,Sabrina Maciel,,2,0,3,2,5,1,1,1,0,1,0,0,3,2,Winter,2024,0
COMM:D001.:10Y,PUBLIC SPEAKING,Laureen Mercer-Kurt,,0,6,3,5,1,2,0,2,0,0,0,0,3,3,Winter,2024,0
COMM:D001.:11Y,PUBLIC SPEAKING,Joel Sakakihara,,9,7,3,2,3,2,1,3,0,0,0,0,0,1,Winter,2024,0
COMM:D001.:12Y,PUBLIC SPEAKING,Alexander Kramer,,0,29,1,0,1,0,0,3,0,0,0,0,0,0,Winter,2024,0
COMM:D001.:13Y,PUBLIC SPEAKING,Russell Hong,,1,16,2,4,4,0,1,0,0,0,0,0,0,2,Winter,2024,0
COMM:D001.:14Y,PUBLIC SPEAKING,Stephanie Anderson,,1,11,7,1,3,1,0,2,0,0,0,0,2,1,Winter,2024,0
COMM:D001.:15Y,PUBLIC SPEAKING,James Ahern,,0,8,12,2,0,0,0,1,0,1,1,0,1,2,Winter,2024,0
COMM:D001.:16Y,PUBLIC SPEAKING,Scott Koppel,,16,3,1,1,1,0,0,0,0,0,0,0,2,4,Winter,2024,0
COMM:D001.:17Y,PUBLIC SPEAKING,Stephanie Anderson,,0,18,2,1,3,2,0,1,0,0,2,0,0,1,Winter,2024,0
COMM:D001.:18Y,PUBLIC SPEAKING,Karl Isacson,,3,12,2,2,0,0,0,4,0,0,0,0,2,0,Winter,2024,0
COMM:D001.:19Y,PUBLIC SPEAKING,Karl Isacson,,3,9,4,2,1,4,1,2,0,0,0,0,0,1,Winter,2024,0
